GHG Scopes and categories L1,GHG Scopes and categories L2,Activity L1,Activity L2,Region,Activity unit,Year,Readable unique string,Emission factor [kg CO2e/unit],Emission factor (location-based) [kg CO2e/unit],Emission factor (market-based) [kg CO2e/unit],Source,Description,Link,KEY
Scope 3,Purchased goods and services,Water,Water supply,GB,cubic metres (m3),2022,Scope3_Purchased-goods-and-services_Water_Water-supply_GB_cubic-metres-(m3)_2022,0.149,,,BEIS/DEFRA,The BEIS/DERFA database. maintained by the Department for Business. Energy. and Industrial Strategy (BEIS) in the United Kingdom. is a comprehensive repository of emission factors. These factors quantify the amount of greenhouse gases released per unit of activity or fuel consumption. enabling organizations to estimate their carbon footprint and understand the environmental impact of their operations. ,https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2022,GB_2022_m3_purchasedGoodsAndServices_water_waterSupply
Scope 3,Purchased goods and services,Water,Water supply,GB,million litres,2022,Scope3_Purchased-goods-and-services_Water_Water-supply_GB_million-litres_2022,149.0,,,BEIS/DEFRA,The BEIS/DERFA database. maintained by the Department for Business. Energy. and Industrial Strategy (BEIS) in the United Kingdom. is a comprehensive repository of emission factors. These factors quantify the amount of greenhouse gases released per unit of activity or fuel consumption. enabling organizations to estimate their carbon footprint and understand the environmental impact of their operations. ,https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2022,GB_2022_Ml_purchasedGoodsAndServices_water_waterSupply
Scope 3,Upstream transportation and distribution,Cargo ship,Bulk carrier (0–9999 dwt),GB,tonne-km,2022,Scope3_Upstream-transportation-and-distribution_Cargo-ship_Bulk-carrier-(0–9999-dwt)_GB_tonne-km_2022,0.029607,,,BEIS/DEFRA,The BEIS/DERFA database. maintained by the Department for Business. Energy. and Industrial Strategy (BEIS) in the United Kingdom. is a comprehensive repository of emission factors. These factors quantify the amount of greenhouse gases released per unit of activity or fuel consumption. enabling organizations to estimate their carbon footprint and understand the environmental impact of their operations. ,https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2022,GB_2022_tkm_upstreamTransportationAndDistribution_cargoShip_bulkCarrier09999Dwt
Scope 3,Upstream transportation and distribution,Cargo ship,"Bulk carrier (10,000–34,999 dwt)",GB,tonne-km,2022,"Scope3_Upstream-transportation-and-distribution_Cargo-ship_Bulk-carrier-(10,000–34,999-dwt)_GB_tonne-km_2022",0.00801,,,BEIS/DEFRA,The BEIS/DERFA database. maintained by the Department for Business. Energy. and Industrial Strategy (BEIS) in the United Kingdom. is a comprehensive repository of emission factors. These factors quantify the amount of greenhouse gases released per unit of activity or fuel consumption. enabling organizations to estimate their carbon footprint and understand the environmental impact of their operations. ,https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2022,GB_2022_tkm_upstreamTransportationAndDistribution_cargoShip_bulkCarrier1000034999Dwt
Scope 3,Upstream transportation and distribution,Cargo ship,"Bulk carrier (100,000–199,999 dwt)",GB,tonne-km,2022,"Scope3_Upstream-transportation-and-distribution_Cargo-ship_Bulk-carrier-(100,000–199,999-dwt)_GB_tonne-km_2022",0.003042,,,BEIS/DEFRA,The BEIS/DERFA database. maintained by the Department for Business. Energy. and Industrial Strategy (BEIS) in the United Kingdom. is a comprehensive repository of emission factors. These factors quantify the amount of greenhouse gases released per unit of activity or fuel consumption. enabling organizations to estimate their carbon footprint and understand the environmental impact of their operations. ,https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2022,GB_2022_tkm_upstreamTransportationAndDistribution_cargoShip_bulkCarrier100000199999Dwt
Scope 3,Upstream transportation and distribution,Cargo ship,"Bulk carrier (200,000+ dwt)",GB,tonne-km,2022,"Scope3_Upstream-transportation-and-distribution_Cargo-ship_Bulk-carrier-(200,000+-dwt)_GB_tonne-km_2022",0.002535,,,BEIS/DEFRA,The BEIS/DERFA database. maintained by the Department for Business. Energy. and Industrial Strategy (BEIS) in the United Kingdom. is a comprehensive repository of emission factors. These factors quantify the amount of greenhouse gases released per unit of activity or fuel consumption. enabling organizations to estimate their carbon footprint and understand the environmental impact of their operations. ,https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2022,GB_2022_tkm_upstreamTransportationAndDistribution_cargoShip_bulkCarrier200000Dwt
Scope 3,Upstream transportation and distribution,Cargo ship,"Bulk carrier (35,000–59,999 dwt)",GB,tonne-km,2022,"Scope3_Upstream-transportation-and-distribution_Cargo-ship_Bulk-carrier-(35,000–59,999-dwt)_GB_tonne-km_2022",0.00578,,,BEIS/DEFRA,The BEIS/DERFA database. maintained by the Department for Business. Energy. and Industrial Strategy (BEIS) in the United Kingdom. is a comprehensive repository of emission factors. These factors quantify the amount of greenhouse gases released per unit of activity or fuel consumption. enabling organizations to estimate their carbon footprint and understand the environmental impact of their operations. ,https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2022,GB_2022_tkm_upstreamTransportationAndDistribution_cargoShip_bulkCarrier3500059999Dwt
Scope 3,Upstream transportation and distribution,Cargo ship,"Bulk carrier (60,000–99,999 dwt)",GB,tonne-km,2022,"Scope3_Upstream-transportation-and-distribution_Cargo-ship_Bulk-carrier-(60,000–99,999-dwt)_GB_tonne-km_2022",0.004157,,,BEIS/DEFRA,The BEIS/DERFA database. maintained by the Department for Business. Energy. and Industrial Strategy (BEIS) in the United Kingdom. is a comprehensive repository of emission factors. These factors quantify the amount of greenhouse gases released per unit of activity or fuel consumption. enabling organizations to estimate their carbon footprint and understand the environmental impact of their operations. ,https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2022,GB_2022_tkm_upstreamTransportationAndDistribution_cargoShip_bulkCarrier6000099999Dwt
Scope 3,Upstream transportation and distribution,Cargo ship,Bulk carrier (Average),GB,tonne-km,2022,Scope3_Upstream-transportation-and-distribution_Cargo-ship_Bulk-carrier-(Average)_GB_tonne-km_2022,0.003539,,,BEIS/DEFRA,The BEIS/DERFA database. maintained by the Department for Business. Energy. and Industrial Strategy (BEIS) in the United Kingdom. is a comprehensive repository of emission factors. These factors quantify the amount of greenhouse gases released per unit of activity or fuel consumption. enabling organizations to estimate their carbon footprint and understand the environmental impact of their operations. ,https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2022,GB_2022_tkm_upstreamTransportationAndDistribution_cargoShip_bulkCarrierAverage
Scope 3,Upstream transportation and distribution,Cargo ship,Container ship (0–999 TEU),GB,tonne-km,2022,Scope3_Upstream-transportation-and-distribution_Cargo-ship_Container-ship-(0–999-TEU)_GB_tonne-km_2022,0.036805,,,BEIS/DEFRA,The BEIS/DERFA database. maintained by the Department for Business. Energy. and Industrial Strategy (BEIS) in the United Kingdom. is a comprehensive repository of emission factors. These factors quantify the amount of greenhouse gases released per unit of activity or fuel consumption. enabling organizations to estimate their carbon footprint and understand the environmental impact of their operations. ,https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2022,GB_2022_tkm_upstreamTransportationAndDistribution_cargoShip_containerShip0999Teu
Scope 3,Upstream transportation and distribution,Cargo ship,Container ship (1000–1999 TEU),GB,tonne-km,2022,Scope3_Upstream-transportation-and-distribution_Cargo-ship_Container-ship-(1000–1999-TEU)_GB_tonne-km_2022,0.032547,,,BEIS/DEFRA,The BEIS/DERFA database. maintained by the Department for Business. Energy. and Industrial Strategy (BEIS) in the United Kingdom. is a comprehensive repository of emission factors. These factors quantify the amount of greenhouse gases released per unit of activity or fuel consumption. enabling organizations to estimate their carbon footprint and understand the environmental impact of their operations. ,https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2022,GB_2022_tkm_upstreamTransportationAndDistribution_cargoShip_containerShip10001999Teu
Scope 3,Upstream transportation and distribution,Cargo ship,Container ship (2000–2999 TEU),GB,tonne-km,2022,Scope3_Upstream-transportation-and-distribution_Cargo-ship_Container-ship-(2000–2999-TEU)_GB_tonne-km_2022,0.020278,,,BEIS/DEFRA,The BEIS/DERFA database. maintained by the Department for Business. Energy. and Industrial Strategy (BEIS) in the United Kingdom. is a comprehensive repository of emission factors. These factors quantify the amount of greenhouse gases released per unit of activity or fuel consumption. enabling organizations to estimate their carbon footprint and understand the environmental impact of their operations. ,https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2022,GB_2022_tkm_upstreamTransportationAndDistribution_cargoShip_containerShip20002999Teu
Scope 3,Upstream transportation and distribution,Cargo ship,Container ship (3000–4999 TEU),GB,tonne-km,2022,Scope3_Upstream-transportation-and-distribution_Cargo-ship_Container-ship-(3000–4999-TEU)_GB_tonne-km_2022,0.016831,,,BEIS/DEFRA,The BEIS/DERFA database. maintained by the Department for Business. Energy. and Industrial Strategy (BEIS) in the United Kingdom. is a comprehensive repository of emission factors. These factors quantify the amount of greenhouse gases released per unit of activity or fuel consumption. enabling organizations to estimate their carbon footprint and understand the environmental impact of their operations. ,https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2022,GB_2022_tkm_upstreamTransportationAndDistribution_cargoShip_containerShip30004999Teu
Scope 3,Upstream transportation and distribution,Cargo ship,Container ship (5000–7999 TEU),GB,tonne-km,2022,Scope3_Upstream-transportation-and-distribution_Cargo-ship_Container-ship-(5000–7999-TEU)_GB_tonne-km_2022,0.016831,,,BEIS/DEFRA,The BEIS/DERFA database. maintained by the Department for Business. Energy. and Industrial Strategy (BEIS) in the United Kingdom. is a comprehensive repository of emission factors. These factors quantify the amount of greenhouse gases released per unit of activity or fuel consumption. enabling organizations to estimate their carbon footprint and understand the environmental impact of their operations. ,https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2022,GB_2022_tkm_upstreamTransportationAndDistribution_cargoShip_containerShip50007999Teu
